Year,Week Ending Date,Detail Record Count,Date Received from AKR,Date Loaded to Repository,FMP Area,FMP Subarea,Reporting Area Code,Gear Code,Trip Target Name,Species Group Name,Species Common Name,Retained/Discarded,Vessel Federal Permit,Vessel Name,Vessel Length,# Distinct Vessels,Conf Flag,Weight Posted (mt)
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,Shark,,Retained,533,ARCTURUS,132,1,1,0.004535924
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,Shark,,Discarded,2943,ARCTIC STORM,334,1,1,0.18339
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,Shark,,Discarded,3870,ISLAND ENTERPRISE,312,1,1,0.33175
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,Shark,,Discarded,3896,NORTHERN JAEGER,336,1,1,0.23171
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,Shark,,Discarded,4055,AMERICAN TRIUMPH,285,1,1,0.20714
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Retained,3261,NORTHERN EAGLE,341,1,1,0.03246
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Retained,3870,ISLAND ENTERPRISE,312,1,1,0.74002
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Retained,3896,NORTHERN JAEGER,336,1,1,0.25681
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Retained,4055,AMERICAN TRIUMPH,285,1,1,0.19907
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1229,OCEAN LEADER,120,1,1,0.01112
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1687,ALEUTIAN CHALLENGER,99,1,1,0.00345
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,3414,STARBOUND,300,1,1,0.0048
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,3414,STARBOUND,300,1,1,0.01392
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Retained,3870,ISLAND ENTERPRISE,312,1,1,0.00312
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,,Discarded,1650,WESTWARD I,135,1,1,1.0212E-06
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,,Discarded,2657,COMMODORE,133,1,1,0.000004088
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,,Retained,1650,WESTWARD I,135,1,1,0.002394968
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,,Retained,2657,COMMODORE,133,1,1,0.024720784
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,134,WESTERN DAWN,113,1,1,0.05354
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,208,NORTHERN DEFENDER,148,1,1,6.75389E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,411,DOMINATOR,124,1,1,5.62314E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,421,PACIFIC FURY,110,1,1,0.16013
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,422,PACIFIC VIKING,127,1,1,3.74158E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,428,NORDIC STAR,123,1,1,1.72208E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,434,AMERICAN EAGLE,120,1,1,3.52533E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,517,VESTERAALEN,124,1,1,0.03003
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,533,ARCTURUS,132,1,1,5.74985E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,543,ROYAL AMERICAN,107,1,1,5.80119E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,586,GOLDEN PISCES,98,1,1,5.8919E-06
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,657,PACIFIC CHALLENGER,116,1,1,0.37406
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,723,MARGARET LYN,123,1,1,0.2345
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,901,ALDEBARAN,132,1,1,2.73542E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1116,VIKING EXPLORER,124,1,1,1.11998E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1164,PATRICIA L,117,1,1,3.37704E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1222,VIKING,144,1,1,3.92919E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1228,COLUMBIA,123,1,1,5.03905E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1229,OCEAN LEADER,120,1,1,0.03371
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1292,GOLDEN DAWN,149,1,1,0.000063535
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1318,GLADIATOR,124,1,1,2.73938E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1623,OCEAN HOPE 3,103,1,1,1.58951E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1641,STORM PETREL,123,1,1,2.38739E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1650,WESTWARD I,135,1,1,2.87102E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,1687,ALEUTIAN CHALLENGER,99,1,1,0.08907
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,2059,SEADAWN,124,1,1,5.76811E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,2657,COMMODORE,133,1,1,1.48497E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,2769,NORTHERN PATRIOT,165,1,1,6.31378E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,2770,SOVEREIGNTY,165,1,1,8.22179E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,3396,ARCTIC FJORD,275,1,1,0.08077
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,3404,TRAVELER,109,1,1,0.17736
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,3414,STARBOUND,300,1,1,0.17203
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,3442,OCEAN ROVER,256,1,1,0.12046
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,3794,ALASKA OCEAN,376,1,1,0.57554
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,3800,CAITLIN ANN,103,1,1,3.08603E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,3996,MAJESTY,99,1,1,8.1511E-06
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,4194,PACIFIC PRINCE,149,1,1,9.41752E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,4620,CHELSEA K,150,1,1,0.000137152
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,5137,ARCTIC WIND,117,1,1,2.61102E-05
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,5946,MISTY DAWN,107,1,1,0.05339
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Discarded,34279,DEFENDER,169,1,1,0.000179972
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,208,NORTHERN DEFENDER,148,1,1,0.053977492
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,411,DOMINATOR,124,1,1,0.15159057
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,422,PACIFIC VIKING,127,1,1,0.2589831
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,428,NORDIC STAR,123,1,1,0.01905088
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,434,AMERICAN EAGLE,120,1,1,0.024620994
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,533,ARCTURUS,132,1,1,0.043907742
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,543,ROYAL AMERICAN,107,1,1,0.113398093
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,586,GOLDEN PISCES,98,1,1,0.008391459
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,901,ALDEBARAN,132,1,1,0.008754333
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1116,VIKING EXPLORER,124,1,1,0.024879542
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1164,PATRICIA L,117,1,1,0.505256541
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1222,VIKING,144,1,1,0.044606274
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1292,GOLDEN DAWN,149,1,1,0.036341821
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1318,GLADIATOR,124,1,1,0.844588993
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1623,OCEAN HOPE 3,103,1,1,0.020411657
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1641,STORM PETREL,123,1,1,0.003628739
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,1650,WESTWARD I,135,1,1,0.043036844
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,2059,SEADAWN,124,1,1,0.625503878
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,2657,COMMODORE,133,1,1,0.074162353
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,2769,NORTHERN PATRIOT,165,1,1,0.537643036
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,2770,SOVEREIGNTY,165,1,1,0.055338269
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,3681,AMERICAN DYNASTY,272,1,1,0.01071
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,3800,CAITLIN ANN,103,1,1,0.127913048
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,4055,AMERICAN TRIUMPH,285,1,1,0.05567
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,4194,PACIFIC PRINCE,149,1,1,0.066260773
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,4620,CHELSEA K,150,1,1,0.419237284
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,5137,ARCTIC WIND,117,1,1,0.134716934
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,,Retained,34279,DEFENDER,169,1,1,0.022679619
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Discarded,657,PACIFIC CHALLENGER,116,1,1,0.01169
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Discarded,1687,ALEUTIAN CHALLENGER,99,1,1,0.07851
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Discarded,3414,STARBOUND,300,1,1,0.04284
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,411,DOMINATOR,124,1,1,0.006259575
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,422,PACIFIC VIKING,127,1,1,0.073046515
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,434,AMERICAN EAGLE,120,1,1,0.000326587
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,533,ARCTURUS,132,1,1,0.00235868
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,586,GOLDEN PISCES,98,1,1,0.023360007
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,901,ALDEBARAN,132,1,1,0.006667808
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,1116,VIKING EXPLORER,124,1,1,0.098043991
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,1164,PATRICIA L,117,1,1,0.003220506
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,1222,VIKING,144,1,1,0.072420558
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,1292,GOLDEN DAWN,149,1,1,0.000399161
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,1623,OCEAN HOPE 3,103,1,1,0.002267962
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,1650,WESTWARD I,135,1,1,0.011720827
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,2657,COMMODORE,133,1,1,0.053070307
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,2769,NORTHERN PATRIOT,165,1,1,0.001224699
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,2770,SOVEREIGNTY,165,1,1,0.009979032
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,3681,AMERICAN DYNASTY,272,1,1,0.00194
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,4194,PACIFIC PRINCE,149,1,1,0.027179255
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,4620,CHELSEA K,150,1,1,0.08288947
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,BSAI Skate,,Retained,5137,ARCTIC WIND,117,1,1,0.011339809
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Discarded,2943,ARCTIC STORM,334,1,1,0.49971
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Discarded,3794,ALASKA OCEAN,376,1,1,0.23444
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Retained,3870,ISLAND ENTERPRISE,312,1,1,0.00029
2019,9/14/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,,Retained,4055,AMERICAN TRIUMPH,285,1,1,0.0613
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,513,NPT,Pollock - bottom,BSAI Skate,,Discarded,661,NORTHERN GLACIER,201,1,1,0.10766
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - bottom,BSAI Skate,,Discarded,3794,ALASKA OCEAN,376,1,1,0.02412
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Discarded,3681,AMERICAN DYNASTY,272,1,1,0.03552
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,411,DOMINATOR,124,1,1,0.01905088
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,533,ARCTURUS,132,1,1,0.007584064
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,543,ROYAL AMERICAN,107,1,1,0.012700586
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,1228,COLUMBIA,123,1,1,0.01428816
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,1623,OCEAN HOPE 3,103,1,1,0.010119646
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,2059,SEADAWN,124,1,1,0.008618255
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,2657,COMMODORE,133,1,1,0.007484274
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,2770,SOVEREIGNTY,165,1,1,0.006803886
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,3681,AMERICAN DYNASTY,272,1,1,0.03443
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,3800,CAITLIN ANN,103,1,1,0.00952544
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,4055,AMERICAN TRIUMPH,285,1,1,0.0651
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Shark,,Retained,4620,CHELSEA K,150,1,1,0.002857632
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,Shark,,Retained,533,ARCTURUS,132,1,1,0.001034191
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,Shark,,Retained,1228,COLUMBIA,123,1,1,0.001587573
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,Shark,,Retained,1318,GLADIATOR,124,1,1,0.010886217
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,Shark,,Retained,1623,OCEAN HOPE 3,103,1,1,0.000312979
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,Shark,,Retained,2657,COMMODORE,133,1,1,0.002494758
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,519,PTR,Pollock - midwater,Shark,,Retained,4620,CHELSEA K,150,1,1,0.001224699
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,Shark,,Discarded,2943,ARCTIC STORM,334,1,1,0.0551
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,521,PTR,Pollock - midwater,Shark,,Discarded,3896,NORTHERN JAEGER,336,1,1,0.29358
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Discarded,134,WESTERN DAWN,113,1,1,0.00385
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Discarded,657,PACIFIC CHALLENGER,116,1,1,0.01625
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Discarded,3396,ARCTIC FJORD,275,1,1,0.00923
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Discarded,3414,STARBOUND,300,1,1,0.00852
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Discarded,4055,AMERICAN TRIUMPH,285,1,1,0.04305
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,411,DOMINATOR,124,1,1,0.044452052
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,422,PACIFIC VIKING,127,1,1,0.000453592
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,434,AMERICAN EAGLE,120,1,1,0.004082331
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,1116,VIKING EXPLORER,124,1,1,0.000725748
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,1164,PATRICIA L,117,1,1,0.000453592
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,1228,COLUMBIA,123,1,1,0.001224699
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,1318,GLADIATOR,124,1,1,0.010886217
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,1623,OCEAN HOPE 3,103,1,1,0.002639908
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,2059,SEADAWN,124,1,1,0.004082331
2019,9/21/19,1,10/17/21 19:00,10/22/21 11:35,BSAI,BS,517,PTR,Pollock - midwater,Octopus,,Retained,2657,COMMODORE,133,1,1,0.003061749
